seq_id,split,label,temp,hum,light,d_temp,d_hum,d_light,motion,drift
1702,val,RAPID_CHANGE,20.632272,40.825808,310.325816,-0.351628,0.486893,-11.232792,1.743315,0.651908
1703,train,SLOW_DRIFT,24.38805,48.916389,175.219212,-0.228212,1.292671,-9.24082,1.651546,0.062732
1703,train,SLOW_DRIFT,24.623324,47.468589,176.6176,0.235274,-1.447799,1.398388,1.680475,0.217264
1703,train,SLOW_DRIFT,24.704978,48.076651,170.962658,0.081654,0.608061,-5.654942,1.468572,0.243637
1703,train,SLOW_DRIFT,24.645703,47.866383,180.881104,-0.059275,-0.210267,9.918446,1.318312,0.208827
1703,train,SLOW_DRIFT,24.766977,48.780373,188.888042,0.121274,0.91399,8.006937,1.385205,0.285645
1703,train,SLOW_DRIFT,24.742889,46.772157,172.189758,-0.024088,-2.008216,-16.698283,1.455217,0.317691
1703,train,SLOW_DRIFT,24.645779,45.777331,175.691171,-0.09711,-0.994826,3.501412,1.431582,0.318033
1703,train,SLOW_DRIFT,24.607799,46.381497,177.778631,-0.03798,0.604166,2.08746,1.260764,0.135603
1703,train,SLOW_DRIFT,24.890811,46.964041,182.631273,0.283012,0.582544,4.852642,1.200004,0.361622
1703,train,SLOW_DRIFT,24.731057,46.193896,180.212348,-0.159754,-0.770145,-2.418924,1.133809,0.150891
1704,train,NOISY,23.047976,41.904087,396.468114,0.372554,0.253737,-68.696978,4.271517,1.19565
1704,train,NOISY,23.260458,42.240346,403.682187,0.212481,0.336259,7.214073,3.718413,1.136406
1704,train,NOISY,22.396035,41.037327,414.668672,-0.864422,-1.203019,10.986485,3.786104,0.927397
1704,train,NOISY,22.994424,42.554844,472.162592,0.598389,1.517517,57.49392,3.637084,0.573076
1704,train,NOISY,23.545328,41.631381,429.770377,0.550904,-0.923463,-42.392216,3.996488,0.472263
1704,train,NOISY,22.973481,41.615888,401.379874,-0.571847,-0.015493,-28.390503,3.765079,0.256706
1704,train,NOISY,22.848413,41.108217,429.934352,-0.125068,-0.507671,28.554478,3.823581,0.384927
1704,train,NOISY,22.813411,40.736414,471.378272,-0.035001,-0.371803,41.44392,3.493025,0.154528
1704,train,NOISY,21.973356,40.685232,400.584951,-0.840055,-0.051181,-70.793321,3.655843,0.486364
1704,train,NOISY,22.046709,42.603872,382.965383,0.073353,1.918639,-17.619568,3.789682,0.590552
1705,test,SLOW_DRIFT,21.879534,39.999554,278.820042,-0.101065,0.965987,17.992047,1.2719,0.325118
1705,test,SLOW_DRIFT,22.026335,38.817597,262.206427,0.146801,-1.181956,-16.613615,1.353108,0.103282
1705,test,SLOW_DRIFT,21.848698,38.928001,274.660105,-0.177638,0.110404,12.453678,1.436116,0.242322
1705,test,SLOW_DRIFT,22.012144,40.722137,263.931269,0.163447,1.794137,-10.728835,1.56736,0.171994
1705,test,SLOW_DRIFT,22.186173,38.869827,265.156012,0.174029,-1.85231,1.224743,1.49757,0.12762
1705,test,SLOW_DRIFT,21.953321,40.004202,266.005636,-0.232852,1.134375,0.849624,1.426765,0.069419
1705,test,SLOW_DRIFT,21.724262,39.830533,260.867198,-0.22906,-0.173669,-5.138438,1.483245,0.172009
1705,test,SLOW_DRIFT,21.774332,38.806861,264.803166,0.050071,-1.023673,3.935968,1.493404,0.114969
1705,test,SLOW_DRIFT,21.576112,41.112448,267.939357,-0.198221,2.305588,3.13619,1.517001,0.2582
1705,test,SLOW_DRIFT,21.478623,39.326945,265.891411,-0.097489,-1.785503,-2.047946,1.440641,0.25114
1706,train,NOISY,19.336502,58.912494,401.108452,-1.212175,-0.352369,4.316953,2.982209,0.300767
1706,train,NOISY,19.937403,58.827455,400.728557,0.600901,-0.085039,-0.379895,2.334674,0.353453
1706,train,NOISY,20.198375,59.347325,402.354581,0.260972,0.519869,1.626023,2.360646,0.339861
1706,train,NOISY,21.981252,57.851568,405.479187,1.782877,-1.495756,3.124606,3.037376,0.485253
1706,train,NOISY,19.246813,58.952412,408.496742,-2.734439,1.100843,3.017555,3.624203,0.203579
1706,train,NOISY,20.069503,58.035117,400.069241,0.82269,-0.917295,-8.427502,3.524267,0.287911
1706,train,NOISY,20.41674,59.307717,399.494265,0.347237,1.2726,-0.574975,3.414386,0.195606
1706,train,NOISY,20.154476,58.250931,400.252684,-0.262264,-1.056787,0.758419,3.412564,0.231323
1706,train,NOISY,20.248656,58.95293,406.245988,0.09418,0.702,5.993303,3.060293,0.355205
1706,train,NOISY,18.952476,59.93352,393.315903,-1.29618,0.980589,-12.930085,3.451054,0.470275
1707,test,RAPID_CHANGE,23.228437,39.527495,383.368045,-0.756089,0.362615,40.898042,1.572508,0.695882
1707,test,RAPID_CHANGE,22.503518,39.072863,417.63394,-0.72492,-0.454632,34.265895,1.933839,1.199814
1707,test,RAPID_CHANGE,21.982909,39.965683,442.516181,-0.520608,0.89282,24.882241,2.205514,1.601634
1707,test,RAPID_CHANGE,21.721401,40.158546,467.214241,-0.261508,0.192863,24.698061,2.410496,1.94807
1707,test,RAPID_CHANGE,21.751277,40.178975,469.818403,0.029876,0.020429,2.604162,2.239403,1.75623
1707,test,RAPID_CHANGE,21.884574,40.472048,464.741871,0.133297,0.293074,-5.076532,2.267361,1.673588
1707,test,RAPID_CHANGE,21.86119,38.728162,463.474389,-0.023385,-1.743886,-1.267482,2.262641,1.816521
1707,test,RAPID_CHANGE,21.734634,39.389661,471.998761,-0.126555,0.661499,8.524371,2.203104,1.696328
1707,test,RAPID_CHANGE,21.753765,41.27188,469.950914,0.019131,1.882219,-2.047847,1.78295,1.234447
1707,test,RAPID_CHANGE,21.726851,40.294503,477.818751,-0.026914,-0.977378,7.867837,1.393569,0.772462
1708,train,NORMAL,21.238301,48.182463,323.614403,-0.073247,-0.035988,-0.653613,1.332745,0.185223
1708,train,NORMAL,21.282322,47.706802,329.417591,0.044021,-0.475661,5.803188,1.065868,0.267069
1708,train,NORMAL,20.920971,48.359943,327.817389,-0.361351,0.653142,-1.600202,1.132355,0.093172
1708,train,NORMAL,21.091204,47.602812,317.921718,0.170233,-0.757131,-9.895671,1.079551,0.205234
1708,train,NORMAL,21.135562,47.31761,335.582458,0.044358,-0.285202,17.66074,1.118831,0.06599
1708,train,NORMAL,21.19953,48.143808,318.997942,0.063968,0.826198,-16.584516,1.056193,0.0352
1708,train,NORMAL,21.309389,48.602718,330.658651,0.109859,0.458911,11.660709,1.094803,0.178085
1708,train,NORMAL,20.957064,47.22082,313.047692,-0.352325,-1.381898,-17.610959,1.327632,0.270284
1708,train,NORMAL,21.191771,49.356943,320.898178,0.234707,2.136123,7.850486,1.579516,0.11658
1708,train,NORMAL,21.055012,47.352505,320.63226,-0.136759,-2.004438,-0.265918,1.679428,0.16454
1709,train,SLOW_DRIFT,28.447507,60.825911,196.648479,0.176837,0.691769,16.586706,0.979834,0.429885
1709,train,SLOW_DRIFT,27.970704,60.26327,183.310738,-0.476803,-0.56264,-13.337741,1.122687,0.205432
1709,train,SLOW_DRIFT,28.381269,61.605713,187.260035,0.410565,1.342443,3.949297,1.266621,0.330141
1709,train,SLOW_DRIFT,28.278803,61.857897,198.403181,-0.102466,0.252183,11.143146,1.369537,0.431031
1709,train,SLOW_DRIFT,28.466319,61.236854,213.517408,0.187516,-0.621042,15.114227,1.396436,0.434521
1709,train,SLOW_DRIFT,28.532308,61.502781,202.27712,0.065989,0.265927,-11.240288,1.440511,0.322481
1709,train,SLOW_DRIFT,28.240343,62.99905,201.208668,-0.291965,1.496269,-1.068452,1.547883,0.356112
1709,train,SLOW_DRIFT,28.303175,63.706317,214.519416,0.062833,0.707267,13.310748,1.624269,0.498643
1709,train,SLOW_DRIFT,28.203588,62.716526,221.0783,-0.099587,-0.989791,6.558884,1.548504,0.385638
1709,train,SLOW_DRIFT,28.375664,63.419835,225.501083,0.172076,0.703309,4.422783,1.390555,0.652805
1710,val,SLOW_DRIFT,24.571706,49.038221,385.532246,0.084073,1.248954,2.820594,1.137156,0.642031
1710,val,SLOW_DRIFT,24.720519,48.965045,379.97738,0.148813,-0.073177,-5.554866,1.125841,0.620553
1710,val,SLOW_DRIFT,24.595553,49.647802,373.736695,-0.124967,0.682758,-6.240685,1.102431,0.531796
1710,val,SLOW_DRIFT,24.579489,49.97408,377.920355,-0.016064,0.326278,4.18366,1.009287,0.36939
1710,val,SLOW_DRIFT,24.656493,49.724911,368.703815,0.077004,-0.249169,-9.21654,1.052723,0.469233
1710,val,SLOW_DRIFT,24.757057,50.081413,357.598805,0.100564,0.356502,-11.10501,0.975497,0.603122
1710,val,SLOW_DRIFT,24.582872,51.647691,371.585251,-0.174185,1.566279,13.986446,0.999682,0.312089
1710,val,SLOW_DRIFT,24.82877,50.99255,361.807354,0.245898,-0.655141,-9.777896,1.132268,0.486069
1710,val,SLOW_DRIFT,24.918407,50.470569,361.214224,0.089636,-0.521981,-0.59313,1.068247,0.388726
1710,val,SLOW_DRIFT,25.076665,51.659183,349.432572,0.158259,1.188614,-11.781651,1.192229,0.522872
1711,val,RAPID_CHANGE,21.883696,61.071341,303.884599,-0.089744,-2.792045,21.102447,1.191416,0.530138
1711,val,RAPID_CHANGE,21.848716,58.065259,321.825429,-0.03498,-3.006082,17.94083,1.461681,0.945444
1711,val,RAPID_CHANGE,22.100017,53.860272,316.801415,0.251301,-4.204987,-5.024014,1.748561,1.146672
1711,val,RAPID_CHANGE,22.064624,49.126805,309.777421,-0.035393,-4.733468,-7.023994,2.072461,1.374468
1711,val,RAPID_CHANGE,22.103526,49.541287,304.61594,0.038902,0.414482,-5.161481,2.040627,1.371065
1711,val,RAPID_CHANGE,21.99008,50.683394,319.45303,-0.113446,1.142107,14.83709,2.130198,1.350254
1711,val,RAPID_CHANGE,21.865335,48.822775,309.031657,-0.124745,-1.860618,-10.421373,2.307714,1.431157
1711,val,RAPID_CHANGE,22.002039,49.851459,310.552625,0.136704,1.028684,1.520968,2.195261,1.175831
1711,val,RAPID_CHANGE,21.992704,49.718517,310.746544,-0.009334,-0.132942,0.193919,1.837483,0.873893
1711,val,RAPID_CHANGE,21.857516,49.541911,309.676171,-0.135188,-0.176605,-1.070373,1.55863,0.679325
1712,test,SLOW_DRIFT,24.544922,40.462385,292.108455,0.060482,0.344914,-1.41424,0.801284,0.050561
1712,test,SLOW_DRIFT,24.548001,39.683764,289.231096,0.003079,-0.778621,-2.877359,0.765617,0.154459
1712,test,SLOW_DRIFT,24.611316,39.798426,283.362178,0.063315,0.114662,-5.868918,0.723081,0.17
1712,test,SLOW_DRIFT,24.681119,40.628156,284.725833,0.069803,0.82973,1.363655,0.691449,0.214327
1712,test,SLOW_DRIFT,24.571446,39.973678,281.568401,-0.109673,-0.654478,-3.157432,0.688989,0.137466
1712,test,SLOW_DRIFT,24.816727,40.791186,285.179567,0.245281,0.817508,3.611166,0.800868,0.169863
1712,test,SLOW_DRIFT,24.508607,40.252654,279.999532,-0.30812,-0.538532,-5.180035,0.841408,0.179894
1712,test,SLOW_DRIFT,24.683561,40.104954,278.840159,0.174954,-0.1477,-1.159374,0.823813,0.171971
1712,test,SLOW_DRIFT,24.568046,40.998263,287.569928,-0.115515,0.893309,8.72977,0.931807,0.076761
1712,test,SLOW_DRIFT,24.556331,39.918541,277.053926,-0.011715,-1.079722,-10.516003,1.008761,0.10376
1713,val,RAPID_CHANGE,23.490264,41.351285,474.612259,0.166756,0.400265,18.843655,1.178077,0.208409
1713,val,RAPID_CHANGE,23.409941,41.40855,519.831289,-0.080323,0.057265,45.219029,1.421923,0.573817
1713,val,RAPID_CHANGE,23.438085,40.917559,568.226773,0.028144,-0.490991,48.395484,1.590245,0.799652
1713,val,RAPID_CHANGE,23.302323,40.409157,602.220645,-0.135762,-0.508402,33.993872,1.794377,1.003785
1713,val,RAPID_CHANGE,23.182292,41.315539,605.970809,-0.120031,0.906382,3.750164,1.856399,1.088173
1713,val,RAPID_CHANGE,23.450439,40.743496,606.892798,0.268147,-0.572043,0.921988,1.887711,1.205795
1713,val,RAPID_CHANGE,23.257624,39.608047,597.496413,-0.192815,-1.135449,-9.396385,1.87698,1.045682
1713,val,RAPID_CHANGE,23.190786,41.265975,601.642323,-0.066838,1.657928,4.14591,1.90899,1.080968
1713,val,RAPID_CHANGE,23.283073,41.342259,603.668824,0.092287,0.076284,2.026501,1.743848,0.968794
1713,val,RAPID_CHANGE,23.295703,41.070859,607.920768,0.01263,-0.2714,4.251945,1.45072,0.674849
1714,test,RAPID_CHANGE,22.892343,50.184727,251.636592,0.131509,-1.091264,-52.596553,1.666501,0.60661
1714,test,RAPID_CHANGE,22.867553,51.696784,199.153708,-0.02479,1.512057,-52.482885,1.8517,0.703302
1714,test,RAPID_CHANGE,22.743233,51.635379,147.716799,-0.12432,-0.061405,-51.436908,2.00318,1.239584
1714,test,RAPID_CHANGE,22.872834,51.291963,151.96343,0.129601,-0.343417,4.246631,1.940632,1.175145
1714,test,RAPID_CHANGE,22.784929,51.655036,165.092841,-0.087905,0.363073,13.12941,1.976513,1.115436
1714,test,RAPID_CHANGE,22.951068,51.915711,158.276642,0.166139,0.260675,-6.816198,1.968831,1.071549
1714,test,RAPID_CHANGE,22.898721,51.153861,147.972194,-0.052348,-0.76185,-10.304448,1.970084,1.162382
1714,test,RAPID_CHANGE,22.926954,50.860733,156.750524,0.028233,-0.293128,8.778329,1.971544,1.110702
1714,test,RAPID_CHANGE,22.871306,51.138831,159.447736,-0.055647,0.278097,2.697213,1.54221,0.713762
1714,test,RAPID_CHANGE,22.848441,51.771203,162.081806,-0.022866,0.632372,2.63407,1.13428,0.269248
1715,train,RAPID_CHANGE,18.149417,53.537558,274.312088,-0.62482,3.024926,-7.544035,1.653872,0.800761
1715,train,RAPID_CHANGE,17.702171,58.226129,276.318111,-0.447246,4.688571,2.006023,2.047714,1.16674
1715,train,RAPID_CHANGE,17.735284,62.138864,283.685457,0.033113,3.912734,7.367347,2.198515,1.4804
1715,train,RAPID_CHANGE,17.533688,66.277505,276.535774,-0.201595,4.138641,-7.149683,2.467319,1.897066
1715,train,RAPID_CHANGE,17.819416,65.527889,283.831243,0.285728,-0.749616,7.295469,2.523314,1.680309
1715,train,RAPID_CHANGE,17.893933,66.185704,279.11329,0.074517,0.657815,-4.717953,2.465368,1.764035
1715,train,RAPID_CHANGE,17.582927,66.837699,281.648607,-0.311006,0.651995,2.535316,2.510729,1.863844
1715,train,RAPID_CHANGE,17.57301,65.923649,293.176866,-0.009917,-0.91405,11.528259,2.339755,1.565918
1715,train,RAPID_CHANGE,17.773774,66.470815,284.778817,0.200764,0.547166,-8.398049,2.026377,1.10126
1715,train,RAPID_CHANGE,17.642185,65.601158,288.043902,-0.131589,-0.869657,3.265086,1.660315,0.614412
1716,val,SLOW_DRIFT,23.152221,49.028955,153.571351,0.064376,0.070792,-27.075084,1.597328,0.201609
1716,val,SLOW_DRIFT,22.965784,49.582903,180.840565,-0.186437,0.553948,27.269214,1.772858,0.300201
1716,val,SLOW_DRIFT,22.969885,50.153819,178.73474,0.004102,0.570916,-2.105825,1.672584,0.287839
1716,val,SLOW_DRIFT,22.969367,49.415511,188.318726,-0.000518,-0.738308,9.583986,1.567837,0.40659
1716,val,SLOW_DRIFT,22.971925,50.957165,189.322173,0.002558,1.541654,1.003447,1.400868,0.373639
1716,val,SLOW_DRIFT,22.899668,49.517608,190.755519,-0.072257,-1.439557,1.433346,1.341442,0.347501
1716,val,SLOW_DRIFT,22.784422,50.709125,196.214623,-0.115246,1.191517,5.459104,1.3023,0.340474
1716,val,SLOW_DRIFT,22.943511,48.965166,188.90978,0.159089,-1.743958,-7.304844,1.31924,0.107987
1716,val,SLOW_DRIFT,22.869106,51.016875,186.861204,-0.074404,2.051708,-2.048576,1.28649,0.467533
1716,val,SLOW_DRIFT,22.899061,50.669093,204.7399,0.029955,-0.347782,17.878696,1.152627,0.264565
1717,test,NOISY,26.164154,54.060808,297.436548,0.321102,-0.850349,48.902128,6.30631,0.390953
1717,test,NOISY,25.403539,55.748346,259.066727,-0.760615,1.687538,-38.369821,6.3646,1.106023
1717,test,NOISY,26.138274,55.278203,299.172628,0.734735,-0.470143,40.105902,5.889812,0.758276
1717,test,NOISY,26.362771,54.107318,315.703703,0.224498,-1.170885,16.531075,5.205501,0.498741
1717,test,NOISY,25.788816,54.311917,317.887057,-0.573955,0.204599,2.183353,4.828814,0.552506
1717,test,NOISY,26.118659,54.203002,354.672667,0.329843,-0.108915,36.78561,4.425872,0.794634
1717,test,NOISY,25.851664,58.579307,357.518596,-0.266995,4.376305,2.84593,4.124755,0.598842
1717,test,NOISY,27.52266,57.136555,294.483033,1.670996,-1.442752,-63.035564,4.138966,1.056826
1717,test,NOISY,25.364881,54.818848,336.362542,-2.157778,-2.317708,41.87951,4.829833,0.600486
1717,test,NOISY,25.672283,57.650381,389.495484,0.307401,2.831534,53.132942,4.854433,1.131155
1718,train,NOISY,23.966002,49.480081,351.468308,-0.109652,-1.356744,0.875553,5.824675,1.010937
1718,train,NOISY,24.660464,47.877226,380.20358,0.694462,-1.602855,28.735272,5.438265,0.808728
1718,train,NOISY,23.30796,50.871851,267.866775,-1.352503,2.994625,-112.336805,6.330372,0.993363
1718,train,NOISY,23.372056,52.638528,366.90699,0.064095,1.766677,99.040216,6.250445,1.318662
1718,train,NOISY,24.090695,49.819246,348.195533,0.718639,-2.819282,-18.711458,5.995925,0.713327
1718,train,NOISY,22.912037,49.692286,321.346261,-1.178658,-0.12696,-26.849272,5.907229,0.584903
1718,train,NOISY,23.040182,48.506796,403.047043,0.128145,-1.18549,81.700782,5.727227,0.729619
1718,train,NOISY,25.135703,45.473442,349.557476,2.095521,-3.033354,-53.489567,6.164462,0.747719
1718,train,NOISY,23.109139,47.32593,396.749237,-2.026564,1.852488,47.191761,7.186124,0.761566
1718,train,NOISY,23.770471,49.354631,406.29703,0.661332,2.028701,9.547792,7.070947,0.592827
1719,test,NOISY,23.039446,34.446489,322.698556,1.743958,-1.428393,-21.94677,7.197584,0.442486
1719,test,NOISY,21.414926,36.794223,320.165034,-1.62452,2.347734,-2.533521,7.651534,0.673545
1719,test,NOISY,22.908941,39.439499,316.226871,1.494016,2.645276,-3.938164,6.985614,1.30568
1719,test,NOISY,21.848385,33.593704,267.81376,-1.060556,-5.845795,-48.41311,6.725164,0.462563
1719,test,NOISY,20.331683,35.861288,284.77016,-1.516703,2.267584,16.9564,7.138393,0.573015
1719,test,NOISY,21.632568,36.098746,349.482747,1.300886,0.237458,64.712586,7.00433,0.459407
1719,test,NOISY,22.609,38.94135,257.551024,0.976432,2.842604,-91.931722,7.233616,0.38419
1719,test,NOISY,20.427451,33.383495,339.602573,-2.181549,-5.557855,82.051548,8.049596,0.509434
1719,test,NOISY,21.445084,38.937834,347.017265,1.017634,5.554339,7.414692,7.983006,1.034377
1719,test,NOISY,19.018259,34.527867,268.340344,-2.426826,-4.409967,-78.676921,8.933569,1.349456
1720,test,SLOW_DRIFT,21.849474,61.08345,173.887665,-0.191326,0.189191,-3.771146,0.973024,0.296622
1720,test,SLOW_DRIFT,21.807523,60.76299,173.240604,-0.041951,-0.320461,-0.647061,0.912392,0.191482
1720,test,SLOW_DRIFT,21.778984,60.363472,162.963911,-0.028539,-0.399517,-10.276692,0.874869,0.291045
1720,test,SLOW_DRIFT,21.60834,61.064621,171.257154,-0.170644,0.701149,8.293243,0.868786,0.326561
1720,test,SLOW_DRIFT,21.317103,60.672409,176.76882,-0.291237,-0.392212,5.511666,0.940454,0.278431
1720,test,SLOW_DRIFT,21.598714,61.951112,167.826815,0.28161,1.278703,-8.942005,1.078301,0.352247
1720,test,SLOW_DRIFT,21.362584,61.854977,177.520282,-0.23613,-0.096135,9.693467,1.078609,0.347617
1720,test,SLOW_DRIFT,21.11321,62.720307,170.307759,-0.249374,0.86533,-7.212524,1.18969,0.499938
1720,test,SLOW_DRIFT,21.33298,60.683092,173.703358,0.219769,-2.037215,3.3956,1.325293,0.208421
1720,test,SLOW_DRIFT,21.451943,62.964022,166.335362,0.118963,2.280929,-7.367996,1.53485,0.324268
1721,train,NOISY,23.272467,51.359842,368.456515,0.021873,-10.534595,-59.538798,4.562813,0.94548
1721,train,NOISY,23.086238,57.840998,362.225527,-0.186229,6.481156,-6.230988,4.74788,0.275175
1721,train,NOISY,23.087558,59.766687,442.228122,0.00132,1.925689,80.002595,4.957752,0.482444
1721,train,NOISY,23.327886,61.384593,508.238067,0.240328,1.617906,66.009945,4.395914,0.736005
1721,train,NOISY,23.143161,56.522419,529.500299,-0.184725,-4.862175,21.262232,4.634513,0.389218
1721,train,NOISY,23.185329,58.117284,416.488042,0.042168,1.594866,-113.012257,4.944656,0.194646
1721,train,NOISY,23.236077,59.046366,393.556637,0.050749,0.929082,-22.931405,5.049805,0.300675
1721,train,NOISY,23.30266,60.49429,385.108718,0.066583,1.447924,-8.447918,4.937978,0.413135
1721,train,NOISY,23.017811,63.955946,514.821975,-0.284849,3.461657,129.713257,5.025435,1.979578
1721,train,NOISY,23.276029,58.303111,380.140479,0.258217,-5.652836,-134.681497,5.884926,0.2224
1722,train,NOISY,25.043595,51.933997,324.933324,-0.331575,-3.252003,8.392034,2.902092,0.349483
1722,train,NOISY,25.302952,51.171674,329.145026,0.259357,-0.762323,4.211703,2.803206,0.48265
1722,train,NOISY,25.27658,54.279932,320.0499,-0.026372,3.108258,-9.095126,2.901123,0.588875
1722,train,NOISY,25.321836,51.663941,311.262412,0.045256,-2.615991,-8.787489,2.896221,0.276478
1722,train,NOISY,25.246815,51.061433,374.502914,-0.075021,-0.602509,63.240502,3.039027,0.10367
1722,train,NOISY,25.297052,51.586446,323.773837,0.050237,0.525013,-50.729077,3.027269,0.354334
1722,train,NOISY,25.324182,58.857005,311.16022,0.027129,7.270559,-12.613617,3.324158,0.965534
1722,train,NOISY,25.154982,46.911192,352.38098,-0.169199,-11.945813,41.22076,3.807794,0.89998
1722,train,NOISY,25.211999,51.978661,317.659046,0.057017,5.067469,-34.721934,4.021382,0.112091
1722,train,NOISY,25.33476,54.027629,365.264477,0.122761,2.048968,47.605432,4.364649,0.460204
1723,val,NOISY,24.437426,40.108267,378.018628,-0.345276,-0.33731,44.934054,2.044966,0.492742
1723,val,NOISY,24.569144,40.574729,361.311946,0.131718,0.466461,-16.706683,1.908537,0.04208
1723,val,NOISY,24.64458,40.571743,378.337429,0.075436,-0.002986,17.025484,1.775168,0.196623
1723,val,NOISY,24.782922,41.504652,399.313586,0.138342,0.932909,20.976156,1.84138,0.222194
1723,val,NOISY,24.721118,41.076932,395.036457,-0.061803,-0.42772,-4.277129,1.756519,0.276388
1723,val,NOISY,24.552454,41.400526,363.16535,-0.168664,0.323594,-31.871107,1.961169,0.111049
1723,val,NOISY,24.651397,41.359702,367.904247,0.098943,-0.040824,4.738897,1.799281,0.191038
1723,val,NOISY,24.735707,40.693517,340.020121,0.08431,-0.666185,-27.884125,1.775126,0.081699
1723,val,NOISY,24.728404,40.782485,347.728505,-0.007303,0.088968,7.708383,1.382016,0.358203
1723,val,NOISY,24.7744,40.51711,353.236739,0.045996,-0.265374,5.508235,1.260521,0.131349
1724,train,SLOW_DRIFT,24.218141,41.330851,293.935625,-0.159017,1.321023,-2.658721,1.225707,0.565658
1724,train,SLOW_DRIFT,24.325394,41.972081,289.424378,0.107254,0.641231,-4.511247,1.257217,0.527151
1724,train,SLOW_DRIFT,24.350042,40.935731,280.570495,0.024648,-1.03635,-8.853883,1.300514,0.409394
1724,train,SLOW_DRIFT,24.045213,42.094322,288.429662,-0.304829,1.158591,7.859166,1.401304,0.538646
1724,train,SLOW_DRIFT,24.081486,42.987344,277.579262,0.036273,0.893022,-10.8504,1.426159,0.612634
1724,train,SLOW_DRIFT,24.053492,42.438967,275.751989,-0.027994,-0.548377,-1.827273,1.238046,0.506896
1724,train,SLOW_DRIFT,23.918576,42.738034,275.957292,-0.134916,0.299066,0.205304,1.057044,0.520729
1724,train,SLOW_DRIFT,23.776904,44.406993,267.642579,-0.141671,1.668959,-8.314714,1.16373,0.714834
1724,train,SLOW_DRIFT,23.832592,43.668815,271.54974,0.055688,-0.738178,3.907162,1.096046,0.451687
1724,train,SLOW_DRIFT,23.841833,42.74061,264.323018,0.009241,-0.928205,-7.226723,1.1008,0.395588
1725,train,NORMAL,25.338424,43.689292,294.812521,-0.053532,-0.011313,2.550832,0.993175,0.196865
1725,train,NORMAL,25.439631,43.259733,309.369898,0.101206,-0.42956,14.557377,0.915486,0.102338
1725,train,NORMAL,25.279208,43.776556,314.481875,-0.160423,0.516823,5.111977,0.888808,0.161365
1725,train,NORMAL,25.408538,43.719482,305.954771,0.12933,-0.057073,-8.527104,0.876808,0.173365
1725,train,NORMAL,25.474455,43.702264,301.673686,0.065917,-0.017218,-4.281085,0.88804,0.098726
1725,train,NORMAL,25.261496,43.501279,303.95076,-0.212959,-0.200985,2.277074,0.870285,0.222119
1725,train,NORMAL,25.4764,43.480489,298.025043,0.214904,-0.02079,-5.925717,0.784213,0.059946
1725,train,NORMAL,25.590403,43.364382,310.450971,0.114003,-0.116107,12.425928,0.84701,0.218568
1725,train,NORMAL,25.504588,43.585151,312.102092,-0.085815,0.220769,1.65112,0.866517,0.184994
1725,train,NORMAL,25.557273,42.648392,298.255762,0.052685,-0.936758,-13.84633,0.879954,0.160484
1726,train,NOISY,25.285832,36.758305,491.329571,0.562775,-0.731892,39.824118,4.383597,0.330332
1726,train,NOISY,24.077238,41.940347,431.455998,-1.208594,5.182043,-59.873574,4.939003,0.589187
1726,train,NOISY,24.967087,40.275289,448.158284,0.889849,-1.665058,16.702286,4.968421,0.294893
1726,train,NOISY,25.299125,33.517833,463.661253,0.332038,-6.757456,15.502969,5.325157,0.732808
1726,train,NOISY,24.111168,41.678069,442.543266,-1.187957,8.160236,-21.117987,5.890244,0.919177
1726,train,NOISY,25.630258,37.019784,473.000124,1.51909,-4.658285,30.456858,6.365795,0.104741
1726,train,NOISY,25.627933,40.049879,450.543823,-0.002325,3.030095,-22.456301,6.00916,0.645913
1726,train,NOISY,23.338177,38.9589,406.550074,-2.289756,-1.090979,-43.993748,6.682691,0.895045
1726,train,NOISY,25.349546,42.467932,416.370056,2.011369,3.509032,9.819982,7.17017,0.939177
1726,train,NOISY,26.171188,41.333374,473.6789,0.821642,-1.134557,57.308843,6.736925,1.062432
1727,train,NOISY,21.901798,40.551236,195.484556,-0.14695,-0.062246,11.981461,4.192707,0.443599
1727,train,NOISY,22.10051,40.458378,178.496824,0.198713,-0.092858,-16.987732,3.953722,0.781737
1727,train,NOISY,22.112981,37.487034,173.494241,0.01247,-2.971345,-5.002583,3.366439,0.218233
1727,train,NOISY,22.030336,37.458036,184.06962,-0.082645,-0.028998,10.575379,3.113675,0.444474
1727,train,NOISY,22.061938,37.451058,156.927498,0.031602,-0.006977,-27.142121,2.596282,0.544408
1727,train,NOISY,22.198611,37.545749,157.903347,0.136673,0.09469,0.975849,1.830254,0.691973
1727,train,NOISY,22.080766,41.164806,179.046936,-0.117846,3.619057,21.143588,1.730138,0.330324
1727,train,NOISY,21.894686,42.991038,185.129556,-0.18608,1.826232,6.08262,1.61503,0.229897
1727,train,NOISY,22.079958,35.76379,204.891129,0.185273,-7.227248,19.761573,2.179934,0.459646
1727,train,NOISY,22.19078,36.160237,171.360519,0.110822,0.396447,-33.53061,2.28538,0.379383
1728,train,RAPID_CHANGE,26.294166,45.292676,327.810332,-0.007464,2.855009,-13.896064,1.376111,0.533045
1728,train,RAPID_CHANGE,26.428647,46.990136,343.224205,0.13448,1.697461,15.413873,1.56331,0.680851
1728,train,RAPID_CHANGE,26.502084,50.000929,335.354846,0.073437,3.010792,-7.869359,1.711557,0.909269
1728,train,RAPID_CHANGE,26.497435,50.699472,321.312384,-0.004648,0.698543,-14.042462,1.648588,1.000077
